rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,text_word_am,text_word_pm,label,event_id,source,bio,in_event,start_event,is_synthetic
27,Div,class:nav-item,share this page,5,26,Nav,15,4,,0,5,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
28,Div,class:nav-item,for more information contact,3,27,Header,28,1,,0,0,0,0,0,0,1,4,0.8928571428571429,0.0,0.10714285714285714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
29,Header,class:nav-item,featured events,4,28,Footer,15,3,,0,4,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
30,Span,class:event-field-name,westfield high school,6,29,Ul,21,0,,0,6,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,3.0,synth_namefirst_002,1,1,1,True
31,Li,class:event-field-date,"wednesday, december 3rd",7,30,Section,23,1,,0,4,0,0,0,0,1,3,0.9130434782608695,0.043478260869565216,0.08695652173913043,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,3.0,synth_namefirst_002,2,1,0,True
32,A,class:event-field-location,lakeside sports complex,7,31,Section,23,2,,0,6,0,0,0,0,1,3,1.0,0.0,0.08695652173913043,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,3.0,synth_namefirst_002,2,1,0,True
33,P,class:nav-item,follow us,6,32,Header,9,0,,0,4,0,0,0,0,1,2,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
34,Li,class:nav-item,donate,5,33,Div,6,0,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
35,Div,class:nav-item,footer,5,34,Header,6,4,,0,6,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
36,Nav,class:nav-item,questions? email us,3,35,Footer,19,1,,0,3,0,0,0,0,1,3,0.8421052631578947,0.0,0.10526315789473684,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
37,A,class:event-field-name,mapleton high school,4,36,Ul,20,0,,0,6,0,0,0,0,1,3,1.0,0.0,0.1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,4.0,synth_namefirst_002,1,1,1,True
38,P,class:event-field-date,"thursday, october 16th",6,37,Ul,22,1,,0,15,0,0,0,0,1,3,0.8636363636363636,0.09090909090909091,0.09090909090909091,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,4.0,synth_namefirst_002,2,1,0,True
39,Div,class:event-field-location,"lincoln, ne",4,38,Div,11,2,,0,14,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,4.0,synth_namefirst_002,2,1,0,True
40,Span,class:nav-item,follow us,4,39,Nav,9,3,,0,4,0,0,0,0,1,2,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
41,Header,class:nav-item,privacy policy,3,40,Div,14,0,,0,0,0,0,0,0,1,2,0.9285714285714286,0.0,0.07142857142857142,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
42,Div,class:nav-item,events,6,41,Nav,6,1,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
43,A,class:event-field-name,lincoln high school,4,42,Section,19,0,,0,3,0,0,0,0,1,3,1.0,0.0,0.10526315789473684,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,5.0,synth_namefirst_002,1,1,1,True
44,Td,class:event-field-date,"friday, august 29th",4,43,Ul,19,1,,0,8,0,0,0,0,1,3,0.8421052631578947,0.10526315789473684,0.10526315789473684,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,5.0,synth_namefirst_002,2,1,0,True
45,Div,class:event-field-location,summit center gymnasium,4,44,Ul,23,2,,0,10,0,0,0,0,1,3,1.0,0.0,0.08695652173913043,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,5.0,synth_namefirst_002,2,1,0,True
46,Div,class:nav-item,register,5,45,Div,8,2,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
47,Nav,class:nav-item,bookmark,5,46,Div,8,1,,0,6,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
48,Li,class:event-field-name,lakeview university,5,47,Table,19,0,,0,5,0,0,0,0,1,2,1.0,0.0,0.05263157894736842,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,6.0,synth_namefirst_002,1,1,1,True
49,Div,class:event-field-date,"tuesday, april 15th",7,48,Section,19,1,,0,15,0,0,0,0,1,3,0.8421052631578947,0.10526315789473684,0.10526315789473684,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,6.0,synth_namefirst_002,2,1,0,True
50,Td,class:event-field-location,sunrise athletic complex,6,49,Table,24,2,,0,9,0,0,0,0,1,3,1.0,0.0,0.08333333333333333,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,6.0,synth_namefirst_002,2,1,0,True
51,P,class:nav-item,registration closed,6,50,Header,19,3,,0,1,0,0,0,0,1,2,0.9473684210526315,0.0,0.05263157894736842,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
52,Li,class:nav-item,event details,7,51,Nav,13,4,,0,8,0,0,0,0,1,2,0.9230769230769231,0.0,0.07692307692307693,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
53,P,class:event-field-name,northshore university,6,52,Ul,21,0,,0,5,0,0,0,0,1,2,1.0,0.0,0.047619047619047616,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,7.0,synth_namefirst_002,1,1,1,True
54,Td,class:event-field-date,"saturday, march 14th",6,53,Div,20,1,,0,2,0,0,0,0,1,3,0.85,0.1,0.1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,7.0,synth_namefirst_002,2,1,0,True
55,Td,class:event-field-location,"cleveland, oh",7,54,Ul,13,2,,0,9,0,0,0,0,1,2,0.9230769230769231,0.0,0.07692307692307693,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,7.0,synth_namefirst_002,2,1,0,True
56,Li,class:nav-item,past events,6,55,Footer,11,2,,0,5,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
57,P,class:nav-item,showing 1-10 of 30,5,56,Nav,18,4,,0,0,0,0,0,0,1,4,0.5,0.2777777777777778,0.16666666666666666,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
58,Header,class:nav-item,contact,7,57,Div,7,2,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
59,Span,class:nav-item,featured events,5,58,Footer,15,5,,0,2,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
60,Div,class:nav-item,volunteer,3,59,Footer,9,2,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
61,Nav,class:nav-item,follow us,3,60,Footer,9,1,,0,1,0,0,0,0,1,2,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
62,P,class:event-field-name,summit university,6,61,Section,17,0,,0,8,0,0,0,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,8.0,synth_namefirst_002,1,1,1,True
63,Div,class:event-field-date,"saturday, july 12th",4,62,Section,19,1,,0,15,0,0,0,0,1,3,0.8421052631578947,0.10526315789473684,0.10526315789473684,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,8.0,synth_namefirst_002,2,1,0,True
64,Li,class:event-field-location,westview community center,5,63,Section,25,2,,0,3,0,0,0,0,1,3,1.0,0.0,0.08,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,8.0,synth_namefirst_002,2,1,0,True
65,Header,class:nav-item,sponsors,4,64,Nav,8,2,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
66,A,class:nav-item,news,8,65,Div,4,4,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
67,Nav,class:nav-item,search,7,66,Div,6,3,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
68,Nav,class:nav-item,register,4,67,Footer,8,4,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
69,Nav,class:nav-item,events,4,68,Nav,6,4,,0,1,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
70,Li,class:nav-item,contact,4,69,Footer,7,1,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
71,Nav,class:nav-item,accessibility,8,70,Header,13,1,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
72,P,class:nav-item,twitter,3,71,Div,7,1,,0,1,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_002,0,0,0,True
0,Div,class:nav-item,volunteer,3,-1,Div,9,2,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
1,A,class:nav-item,home,5,0,Nav,4,0,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
2,Div,class:nav-item,calendar,8,1,Div,8,1,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
3,P,class:nav-item,news,3,2,Footer,4,1,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
4,Header,class:nav-item,register,3,3,Div,8,0,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
5,P,class:nav-item,bookmark,7,4,Header,8,5,,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
6,Nav,class:nav-item,privacy policy,8,5,Div,14,0,,0,3,0,0,0,0,1,2,0.9285714285714286,0.0,0.07142857142857142,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
7,A,class:nav-item,navigation,6,6,Div,10,3,,0,6,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
8,A,class:nav-item,featured events,7,7,Footer,15,3,,0,0,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
9,Div,class:event-field-name,fairview high school,6,8,Div,20,0,,0,2,0,0,0,0,1,3,1.0,0.0,0.1,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,0.0,synth_namefirst_003,1,1,1,True
10,Li,class:event-field-date,"saturday, july 12th",6,9,Section,19,1,,0,11,0,0,0,0,1,3,0.8421052631578947,0.10526315789473684,0.10526315789473684,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,0.0,synth_namefirst_003,2,1,0,True
11,Span,class:event-field-location,riverside conference center,5,10,Ul,27,2,,0,7,0,0,0,0,1,3,1.0,0.0,0.07407407407407407,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,0.0,synth_namefirst_003,2,1,0,True
12,Div,class:nav-item,about,3,11,Header,5,4,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
13,Li,class:nav-item,page 1 of 3,3,12,Header,11,0,,0,1,0,0,0,0,1,4,0.5454545454545454,0.18181818181818182,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
14,Header,class:nav-item,login,6,13,Div,5,5,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
15,Div,class:nav-item,powered by,4,14,Footer,10,5,,0,8,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
16,Li,class:event-field-name,highpoint academy,5,15,Ul,17,0,,0,7,0,0,0,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,1.0,synth_namefirst_003,1,1,1,True
17,A,class:event-field-date,"feb 3, 2026",7,16,Section,11,1,,0,10,0,0,0,0,1,3,0.45454545454545453,0.45454545454545453,0.18181818181818182,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,1.0,synth_namefirst_003,2,1,0,True
18,A,class:event-field-location,"orlando, fl",4,17,Div,11,2,,0,15,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,1.0,synth_namefirst_003,2,1,0,True
19,A,class:nav-item,accessibility,4,18,Footer,13,0,,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
20,A,class:nav-item,filter by date,5,19,Nav,14,3,,0,8,0,0,0,0,1,3,0.8571428571428571,0.0,0.14285714285714285,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
21,Td,class:event-field-name,harborside high school,7,20,Div,22,0,,0,13,0,0,0,0,1,3,1.0,0.0,0.09090909090909091,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,2.0,synth_namefirst_003,1,1,1,True
22,Div,class:event-field-date,"oct 14, 2026",7,21,Div,12,1,,0,5,0,0,0,0,1,3,0.4166666666666667,0.5,0.16666666666666666,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,2.0,synth_namefirst_003,2,1,0,True
23,Div,class:event-field-location,blue hills sports dome,6,22,Ul,22,2,,0,13,0,0,0,0,1,4,1.0,0.0,0.13636363636363635,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,2.0,synth_namefirst_003,2,1,0,True
24,Nav,class:nav-item,header,3,23,Nav,6,3,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
25,Nav,class:nav-item,filter by location,7,24,Header,18,4,,0,1,0,0,0,0,1,3,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
26,Nav,class:nav-item,login,4,25,Header,5,5,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
27,Span,class:nav-item,page 1 of 3,6,26,Nav,11,4,,0,4,0,0,0,0,1,4,0.5454545454545454,0.18181818181818182,0.2727272727272727,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
28,Td,class:event-field-name,pinecrest high school,7,27,Table,21,0,,0,2,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,3.0,synth_namefirst_003,1,1,1,True
29,P,class:event-field-date,"monday, april 7th",6,28,Table,17,1,,0,9,0,0,0,0,1,3,0.8823529411764706,0.058823529411764705,0.11764705882352941,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,3.0,synth_namefirst_003,2,1,0,True
30,P,class:event-field-location,oak park gymnasium,4,29,Ul,18,2,,0,14,0,0,0,0,1,3,1.0,0.0,0.1111111111111111,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,3.0,synth_namefirst_003,2,1,0,True
31,Nav,class:nav-item,past events,4,30,Div,11,5,,0,1,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
32,P,class:nav-item,upcoming events,3,31,Header,15,0,,0,8,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
33,Nav,class:nav-item,upcoming events,4,32,Header,15,3,,0,1,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
34,A,class:nav-item,bookmark,4,33,Nav,8,3,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
35,P,class:event-field-name,stonegate high school,7,34,Ul,21,0,,0,10,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,4.0,synth_namefirst_003,1,1,1,True
36,A,class:event-field-date,"wednesday, february 4th",6,35,Table,23,1,,0,2,0,0,0,0,1,3,0.9130434782608695,0.043478260869565216,0.08695652173913043,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,4.0,synth_namefirst_003,2,1,0,True
37,Div,class:event-field-location,sunrise athletic complex,5,36,Table,24,2,,0,4,0,0,0,0,1,3,1.0,0.0,0.08333333333333333,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,4.0,synth_namefirst_003,2,1,0,True
38,Div,class:nav-item,questions? email us,5,37,Header,19,4,,0,4,0,0,0,0,1,3,0.8421052631578947,0.0,0.10526315789473684,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
39,Nav,class:nav-item,registration closed,3,38,Footer,19,5,,0,6,0,0,0,0,1,2,0.9473684210526315,0.0,0.05263157894736842,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
40,A,class:nav-item,navigation,4,39,Div,10,3,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
41,Span,class:nav-item,bookmark,6,40,Div,8,4,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
42,Span,class:event-field-name,northview college,6,41,Div,17,0,,0,6,0,0,0,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,5.0,synth_namefirst_003,1,1,1,True
43,Div,class:event-field-date,"thursday, june 26th",5,42,Div,19,1,,0,12,0,0,0,0,1,3,0.8421052631578947,0.10526315789473684,0.10526315789473684,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,5.0,synth_namefirst_003,2,1,0,True
44,Li,class:event-field-location,central high school fieldhouse,4,43,Ul,30,2,,0,13,0,0,0,0,1,4,1.0,0.0,0.1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,5.0,synth_namefirst_003,2,1,0,True
45,P,class:nav-item,sort by,4,44,Div,7,4,,0,8,0,0,0,0,1,2,0.8571428571428571,0.0,0.14285714285714285,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
46,Li,class:nav-item,load more,5,45,Nav,9,1,,0,6,0,0,0,0,1,2,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
47,Span,class:nav-item,load more,6,46,Footer,9,2,,0,5,0,0,0,0,1,2,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
48,Div,class:nav-item,facebook,5,47,Header,8,1,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
49,P,class:event-field-name,mapleton high school,7,48,Div,20,0,,0,12,0,0,0,0,1,3,1.0,0.0,0.1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,6.0,synth_namefirst_003,1,1,1,True
50,P,class:event-field-date,"oct 14, 2026",4,49,Table,12,1,,0,10,0,0,0,0,1,3,0.4166666666666667,0.5,0.16666666666666666,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,6.0,synth_namefirst_003,2,1,0,True
51,Span,class:event-field-location,"new haven, ct",7,50,Section,13,2,,0,6,0,0,0,0,1,3,0.9230769230769231,0.0,0.15384615384615385,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,6.0,synth_namefirst_003,2,1,0,True
52,P,class:nav-item,view all events,7,51,Footer,15,1,,0,2,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
53,Span,class:nav-item,for more information contact,3,52,Div,28,3,,0,8,0,0,0,0,1,4,0.8928571428571429,0.0,0.10714285714285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
54,Header,class:nav-item,sponsors,5,53,Nav,8,1,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
55,Nav,class:nav-item,accessibility,6,54,Footer,13,1,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
56,Li,class:nav-item,past events,4,55,Header,11,4,,0,2,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
57,Header,class:nav-item,view all events,7,56,Div,15,3,,0,7,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_003,0,0,0,True
0,Div,class:nav-item,contact,8,-1,Nav,7,4,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_004,0,0,0,True
1,A,class:nav-item,for more information contact,8,0,Footer,28,0,,0,0,0,0,0,0,1,4,0.8928571428571429,0.0,0.10714285714285714,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_004,0,0,0,True
2,P,class:nav-item,upcoming events,8,1,Header,15,0,,0,6,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_004,0,0,0,True
3,Li,class:nav-item,donate,3,2,Header,6,3,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_004,0,0,0,True
4,A,class:nav-item,© 2026 all rights reserved,8,3,Footer,26,2,,0,2,0,0,0,0,1,5,0.6538461538461539,0.15384615384615385,0.15384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_004,0,0,0,True
